"","income","health","age","drive","transport","spend","lambda_1","lambda_2","lambda_3"
"3913",61957.3212493729,3,63,2,"Taxi",NA,0.639948369322997,-0.520230537100414,-0.360931483575963
"3914",11493.7937681974,1,79,1,"Car",13.4006296328598,1.27113954063301,-0.577912734747388,-0.570948004441655
"3915",19389.0541504272,3,93,5,"Public",NA,1.07317410854735,-0.582893145030314,-0.504775369091984
"3916",44469.5929531594,4,31,3,"Car",12.2877882359627,1.28928487258238,-0.328753056344867,-0.751300101016893
"3917",12132.0462169594,4,97,1,"Car",16.1557570672833,1.20023472615534,-0.544527541308792,-0.584329927709359
"3918",6610.64784532463,4,70,5,"Public",NA,1.69792702161335,-0.378433665883926,-0.790343561007322
"3919",15579.49141263,2,95,2,"Public",NA,1.10944293280522,-0.619444082507581,-0.473761769667725
"3920",46469.0995196545,5,62,5,"Public",NA,0.910591197240471,-0.436186842858543,-0.58400518753885
"3921",8490.52960382042,3,61,5,"Public",NA,1.70598139321336,-0.380815664514678,-0.79012091279826
"3922",18512.2382351639,3,35,3,"Public",NA,1.89363113596579,-0.285389081135906,-0.85198750291502
"3923",43189.4294098511,5,23,5,"Car",11.9083556652445,1.57322560205117,-0.251047583550228,-0.829324914076301
"3924",22762.0332359232,1,25,4,"Public",NA,1.73332814939369,-0.33347124820205,-0.815810422200735
"3925",32756.0624868606,4,25,3,"Public",NA,1.75102928843774,-0.25698983146992,-0.848267966304543
"3926",68650.6659657724,4,65,3,"Taxi",NA,0.568092177616188,-0.496547376252132,-0.337649248764017
"3927",41379.4577897876,3,33,4,"Public",NA,1.25453587866531,-0.366550534356069,-0.724922886160172
"3928",33317.3464925363,3,96,0,"Public",NA,0.861743786793782,-0.610428008564748,-0.373840536834544
"3929",31060.4469263629,3,52,1,"Taxi",NA,1.24020820855677,-0.424630377153699,-0.687472231716136
"3930",9789.91817483496,2,29,5,"Public",NA,2.20041391794931,-0.256592060987943,-0.886070302210355
"3931",39633.8101805758,5,36,4,"Public",NA,1.43357987180774,-0.297231570982664,-0.791024394946563
"3932",32192.0444845783,2,51,2,"Public",NA,1.16612960343474,-0.464564878335732,-0.641922630322801
"3933",29217.8327945762,2,28,3,"Public",NA,1.58395211444725,-0.335231993851508,-0.796408373537407
"3934",22926.3054673142,1,76,4,"Taxi",NA,1.08827171117783,-0.592740413155714,-0.498793132932643
"3935",9047.70561936174,2,54,2,"Public",NA,1.71805527021777,-0.38847515002265,-0.787660728644898
"3936",24526.6516169383,3,20,2,"Public",NA,2.01392679861906,-0.237800565369695,-0.878982193600909
"3937",53022.3746498071,3,33,2,"Public",NA,0.985108372862482,-0.401862089999149,-0.634139575549229
"3938",14354.2440217451,4,61,5,"Public",NA,1.62830399914549,-0.363167381664,-0.789101467138887
"3939",6244.18260926786,5,47,4,"Car",12.7058474935898,2.31102084880959,-0.218005357157284,-0.90501822161643
"3940",79747.4072486716,1,95,3,"Car",23.2319868155182,0.54525676810785,-0.608194993742749,-0.0897817767527384
"3941",14838.8711274576,3,99,1,"Car",20.5691968801671,1.11067183344649,-0.598444346700643,-0.49998522817673
"3942",48935.0711807436,2,26,5,"Car",18.93850853197,1.09729874547151,-0.397063393971795,-0.669864372066052
"3943",34092.6613124199,3,26,3,"Public",NA,1.57699194785785,-0.304692197870797,-0.808880065531705
"3944",70292.1403632231,3,95,1,"Taxi",NA,0.542293164094051,-0.58238462444287,-0.158267747718313
"3945",21386.9583174437,2,30,1,"Public",NA,1.78742816939366,-0.312325452484284,-0.830817983721236
"3946",17848.7513124972,2,26,2,"Public",NA,1.98669025827136,-0.276395913720351,-0.863459465718229
"3947",74056.2771668842,5,98,0,"Taxi",NA,0.478152222588407,-0.537103073375703,-0.177808629719151
"3948",99665.1031755306,4,75,4,"Taxi",NA,0.357076001680536,-0.477916186236135,-0.124385305871639
"3949",27528.1175109118,2,45,4,"Taxi",NA,1.35339667720042,-0.417802196162166,-0.71536350305582
"3950",24807.2922648001,0,43,3,"Taxi",NA,1.31425797502939,-0.483006473805745,-0.663504865458457
"3951",37035.9613802053,3,42,4,"Taxi",NA,1.23243634152579,-0.395557107869878,-0.703694393741774
"3952",13755.9167098892,1,97,2,"Public",NA,1.12430102060884,-0.657774540068294,-0.426681177860016
"3953",31209.5153563561,5,50,3,"Public",NA,1.42862103418568,-0.333373971141968,-0.774043995421347
"3954",11017.8459746023,3,56,4,"Public",NA,1.72001307499959,-0.364286270483667,-0.799988217902433
"3955",17885.8337862685,0,22,4,"Public",NA,1.83756757261906,-0.337862029416007,-0.825068024836392
"3956",38423.2672742749,3,100,3,"Taxi",NA,0.795720622506765,-0.622577821563041,-0.312953914664897
"3957",12912.2611138495,5,99,3,"Car",18.4335599827175,1.20503658645602,-0.51580612188139,-0.611296208679593
"3958",39958.7294432292,2,30,4,"Car",14.9182089237287,1.25673902953114,-0.386988264608674,-0.713978178707915
"3959",31304.7568738188,4,42,3,"Public",NA,1.46944583812074,-0.333782521173889,-0.780386593638394
"3960",60091.2653604968,5,77,2,"Public",NA,0.62011390166815,-0.502125674931043,-0.370306808528669
"3961",100304.324888649,2,61,2,"Car",28.103392766731,0.383421632147845,-0.497306464685734,-0.125022959820565
"3962",14724.0423345308,3,99,3,"Taxi",NA,1.11257407605543,-0.598210664228094,-0.500921966565194
"3963",28953.5234242201,4,45,2,"Public",NA,1.48461703326364,-0.339700433938207,-0.779954719550487
"3964",65582.5311986919,2,38,5,"Taxi",NA,0.695320514549201,-0.475979092560285,-0.44911794629817
"3965",25319.5422983069,2,84,4,"Public",NA,1.01738201907424,-0.593288419754203,-0.47127469346051
"3966",13937.3964569375,5,63,4,"Taxi",NA,1.70484737464057,-0.329618611106461,-0.814219745019333
"3967",10956.6344346022,3,59,1,"Taxi",NA,1.66832717850569,-0.380786521174751,-0.785458523930326
"3968",58706.8099724525,4,69,5,"Car",10.2308792139733,0.659090081941017,-0.508055141479649,-0.389993348385333
"3969",135895.867865622,2,92,2,"Car",26.5433104037591,0.294460299869975,-0.464015869597466,-0.0192412282658845
"3970",10581.7891920279,1,78,0,"Taxi",NA,1.29779412427449,-0.570328977159582,-0.585317564301319
"3971",23798.4590749961,4,100,0,"Taxi",NA,0.976918595471025,-0.582793847700571,-0.467459970068565
"3972",7349.23568283653,1,94,2,"Car",18.1351248308141,1.23917558523941,-0.634468730625273,-0.498226827863707
"3973",23127.3191384404,2,31,3,"Public",NA,1.71318080794901,-0.325128327184289,-0.817159006369199
"3974",17764.7972353243,0,59,4,"Taxi",NA,1.29263001779292,-0.540693342921188,-0.611665692983581
"3975",21841.4036967431,2,61,4,"Car",13.1973491149174,1.27957495344647,-0.480184186685947,-0.657902710179608
"3976",167108.415197411,4,25,5,"Car",27.6001861225004,0.139679766095663,-0.28918860855215,-0.0477098771917862
"3977",8274.41634207726,5,45,3,"Car",12.3403190488178,2.28409578247122,-0.217073206909877,-0.903755990071299
"3978",29806.4288126409,1,37,0,"Public",NA,1.3369983990792,-0.427219881374358,-0.706330572386539
"3979",79448.1909228904,5,57,2,"Public",NA,0.494298743310723,-0.445829452770603,-0.340794949008671
"3980",14361.1829825405,2,36,4,"Public",NA,1.89377492003117,-0.31294081668583,-0.841142416741665
"3981",12412.5098360964,2,53,3,"Public",NA,1.63723107437341,-0.398199515402147,-0.772278011322011
"3982",22784.0639798485,2,57,3,"Public",NA,1.30695344104622,-0.462854898237495,-0.676470349166029
"3983",54741.9693821836,4,96,4,"Car",16.3663399225319,0.634028606828313,-0.579227046782544,-0.26381740102221
"3984",17323.3851714439,5,29,5,"Taxi",NA,2.3348257950871,-0.183681685421381,-0.916042424378993
"3985",10742.3173232568,4,98,2,"Taxi",NA,1.21861396596984,-0.545229981892374,-0.588685908042364
"3986",23141.526793022,3,41,3,"Car",10.0555343677965,1.62885212222237,-0.33629092877589,-0.801872899775546
"3987",5364.32865119557,4,81,4,"Public",NA,1.55174863229505,-0.435105109827596,-0.738965822524864
"3988",7841.46858493241,0,89,2,"Car",10.2247475819774,1.24979206131473,-0.650898581620417,-0.48032801988081
"3989",47123.352251975,4,71,2,"Public",NA,0.798390446786365,-0.506799615724662,-0.471976058909412
"3990",30368.7956732815,4,64,2,"Car",13.1959904942771,1.16694700538877,-0.440665632345133,-0.659265543897885
"3991",4808.79830393782,2,37,2,"Car",11.2372258452507,2.19636600919018,-0.275009929217581,-0.879417237474577
"3992",33939.383698226,3,97,2,"Car",13.641881317778,0.851514084042716,-0.613700767502044,-0.362919383625394
"3993",4388.06332759308,3,77,3,"Taxi",NA,1.5613443943985,-0.45358066468908,-0.728948377207883
"3994",16108.8147590099,3,60,3,"Public",NA,1.5059280738007,-0.408943463536038,-0.747238814984561
"3995",27163.8812294026,2,53,1,"Public",NA,1.25497597370072,-0.457872684120834,-0.668456678867031
"3996",8103.63324852313,3,21,2,"Public",NA,2.59364185526297,-0.180188023018,-0.929220151574256
"3997",53489.9058201189,2,36,2,"Car",10.7769892578896,0.896867580286833,-0.452206775512236,-0.566065177056794
"3998",51542.0909560647,4,85,3,"Car",17.1642676704262,0.684233914513301,-0.55307431148522,-0.346666682927713
"3999",13733.602531286,2,32,1,"Public",NA,1.99775506625191,-0.289063574998176,-0.859661913137653
"4000",48277.2317865407,4,94,1,"Taxi",NA,0.696247859489957,-0.577681778180099,-0.31754115506692
"4001",25275.3487899086,3,81,0,"Taxi",NA,1.05706227765625,-0.544775895943219,-0.540002747842843
"4002",34720.2799586547,2,42,5,"Car",15.49105652641,1.21887131943271,-0.428485604934135,-0.680080446793732
"4003",35231.7495721507,4,51,3,"Public",NA,1.22324511322196,-0.393181405142426,-0.703053272974345
"4004",8965.05538924208,3,36,5,"Public",NA,2.20069165088439,-0.249574626956075,-0.888434624262875
"4005",5333.28842415452,1,30,1,"Public",NA,2.20730709124102,-0.281126328740125,-0.877934779028255
"4006",103128.209446646,2,65,1,"Car",24.8120335246467,0.373527317942252,-0.498081355834295,-0.105306189920079
"4007",25899.3448224668,4,41,2,"Car",17.2802460744804,1.64895924407338,-0.307078070887645,-0.817164092761578
"4008",28651.1706625291,3,80,1,"Taxi",NA,1.00634732373402,-0.547658130650373,-0.518869502988448
"4009",9555.97638472242,3,93,3,"Public",NA,1.25204805122791,-0.558268309663831,-0.585261678398504
"4010",48668.3835228579,4,36,2,"Public",NA,1.10859303247745,-0.365561336308812,-0.691637462300123
"4011",79828.331875883,5,22,4,"Car",17.4029497401677,0.699676357965705,-0.344249810752615,-0.562118481048998
"4012",64183.9894578039,3,86,1,"Car",21.1201815797967,0.581929479807578,-0.573688088434445,-0.223860906125407
"4013",5342.56462795235,1,80,4,"Public",NA,1.38716230624756,-0.563039278075951,-0.613131549162839
"4014",10632.2211538924,4,86,3,"Public",NA,1.35003253268576,-0.484064872850348,-0.670317285808052
"4015",23587.0738149123,4,90,3,"Taxi",NA,1.0453872932165,-0.542108776965797,-0.538655470649256
"4016",35874.7347594573,5,76,2,"Taxi",NA,0.975716812643103,-0.471881375762431,-0.578720859302084
"4017",15052.1789190637,3,90,2,"Car",16.5119090485354,1.17168109226752,-0.559748155699609,-0.561474933148324
"4018",12076.4854385399,4,29,1,"Public",NA,2.38896157596408,-0.195880465989452,-0.915580954780171
"4019",25870.2814737285,2,79,2,"Taxi",NA,1.0381999865551,-0.574521203238642,-0.501488576667982
"4020",11386.1136825326,3,49,5,"Public",NA,1.84129621231966,-0.327412437082651,-0.829993847645148
"4021",92083.6803341036,3,24,3,"Taxi",NA,0.473505966149888,-0.412814966218066,-0.361334863111825
"4022",6137.38000057266,2,60,4,"Taxi",NA,1.69992015623392,-0.40945053665554,-0.774265244387987
"4023",31450.0089019707,2,55,2,"Taxi",NA,1.13783530208629,-0.481585997935128,-0.621276307547944
"4024",5445.64211183247,3,80,4,"Public",NA,1.49139384196647,-0.475095156359454,-0.703355218017566
"4025",15583.5937629253,5,26,3,"Public",NA,2.47495082744892,-0.166444733964894,-0.927536339127654
"4026",62257.6126807626,3,38,4,"Car",22.7353254784104,0.769081469314629,-0.440137246603203,-0.521711268124784
"4027",48302.4712063796,3,41,2,"Car",17.2920133726809,0.992630824508873,-0.424767440152097,-0.620707692582964
"4028",8267.58351435899,3,61,3,"Public",NA,1.71260661846335,-0.379790610720996,-0.791441104952464
"4029",7837.94039877538,3,65,5,"Car",12.6351281399782,1.65593711320407,-0.400536532676427,-0.773490562496873
"4030",22940.8418477276,3,37,2,"Public",NA,1.71052782915926,-0.314559385616774,-0.82138287708577
"4031",11304.0500600246,3,71,1,"Public",NA,1.46795039490455,-0.449478208263865,-0.716398169999491
"4032",29261.8260508594,2,86,2,"Car",13.8028273442182,0.95043470209407,-0.605851603478012,-0.425980944858607
"4033",11061.689944436,2,90,0,"Taxi",NA,1.21857719917177,-0.588290110063809,-0.545644378728237
"4034",7136.04434724674,4,67,5,"Public",NA,1.73614771047741,-0.363995247592179,-0.802016016541937
"4035",16299.3720656365,3,63,5,"Car",20.9842703482106,1.45491387309242,-0.426178077951087,-0.728723794940772
"4036",9349.26076922605,4,45,3,"Public",NA,2.11298746358167,-0.257405509942892,-0.87986067727918
"4037",47129.2627609649,1,58,1,"Car",12.9141909292105,0.825539673616979,-0.559576868856094,-0.424653641170611
"4038",17424.5619079777,4,64,2,"Public",NA,1.49016392773686,-0.392587608607176,-0.7538792492339
"4039",21450.6774641991,3,55,3,"Taxi",NA,1.43989851447105,-0.403942096618503,-0.739245883083857
"4040",57896.5994802166,0,67,4,"Taxi",NA,0.696161200555207,-0.612399671796627,-0.255410858498564
"4041",80860.0264005582,0,59,2,"Taxi",NA,0.527927981349869,-0.570307689031373,-0.168475861994756
"4042",21224.9965265648,3,69,3,"Car",15.6241182251563,1.25468984375129,-0.476621070210574,-0.65482411477205
"4043",27815.1284509845,2,32,5,"Public",NA,1.55374069767896,-0.350317941573738,-0.785128245625465
"4044",55070.4402957146,2,29,2,"Public",NA,0.93450179857338,-0.426539978021257,-0.599914758123569
"4045",19494.2811778342,5,21,5,"Public",NA,2.45122109630225,-0.160981345821216,-0.927776250290272
"4046",10609.0415657794,1,51,4,"Taxi",NA,1.63453866111456,-0.423924500826209,-0.757559698881143
"4047",44176.1467592395,2,25,1,"Public",NA,1.22389907021892,-0.377099015320576,-0.712489870528976
"4048",7576.11506056464,5,76,5,"Public",NA,1.65877589553277,-0.372144949061306,-0.788606509923868
"4049",18551.8131945404,4,85,1,"Taxi",NA,1.18638160378335,-0.505962475769495,-0.614661830829045
"4050",16622.1503867394,3,51,3,"Public",NA,1.64243757318078,-0.361759406253645,-0.791631337520297
"4051",15276.621993291,5,98,1,"Public",NA,1.16671089086343,-0.518077985776805,-0.59895233708403
"4052",3205.02084135229,4,81,5,"Public",NA,1.61074804981538,-0.425508628033391,-0.753335276872017
"4053",14605.7392600293,5,41,5,"Public",NA,2.14846984048925,-0.223945918095454,-0.893180787073511
"4054",53445.5710521933,4,69,3,"Taxi",NA,0.723037276834492,-0.505700021174674,-0.432629646614273
"4055",15863.7282722666,4,46,0,"Public",NA,1.86981906167661,-0.290275542714372,-0.847891621393375
"4056",14280.778773336,1,42,2,"Taxi",NA,1.67981753322838,-0.389262707255124,-0.782539555955176
"4057",13817.6544580689,4,53,5,"Public",NA,1.79460563774346,-0.317745541998075,-0.829309722003499
"4058",11940.3953096496,4,33,2,"Public",NA,2.29750631592471,-0.212355312955918,-0.905924299198009
"4059",24396.9936515635,1,81,2,"Taxi",NA,1.03785169584902,-0.614780850578524,-0.452178100597156
"4060",33354.4506649423,5,82,5,"Public",NA,0.968425887469886,-0.491907998807196,-0.558867033615791
"4061",60723.9841523754,1,33,2,"Car",12.0770251394358,0.771768917236961,-0.486589521493671,-0.479547889755493
"4062",7359.41774636065,4,69,0,"Public",NA,1.69342173204873,-0.376223563676821,-0.790903204110331
"4063",29049.2321953636,5,37,3,"Public",NA,1.74117325540008,-0.262000337000773,-0.845406721630339
"4064",19786.1252881697,1,92,1,"Car",14.5134059089963,1.05767803713571,-0.648030515245495,-0.413812991306809
"4065",26895.1220576747,2,49,0,"Public",NA,1.31327045420689,-0.436314871311082,-0.695711547094972
"4066",10697.8483570361,3,35,4,"Public",NA,2.16189106795445,-0.25205564874276,-0.885053844349702
"4067",22739.4821029316,5,81,1,"Public",NA,1.19166159526503,-0.458506647773817,-0.652871210462563
"4068",9822.88699026408,5,22,4,"Public",NA,2.80230295818048,-0.135107797411956,-0.947668719293139
"4069",34954.1434216315,4,92,3,"Taxi",NA,0.857455156616947,-0.567545560595255,-0.431113240277599
"4070",11357.8808307961,0,72,2,"Taxi",NA,1.30285346960554,-0.584401779708836,-0.57255635032029
"4071",23028.3903095276,1,60,2,"Car",16.6446422498054,1.21525382080278,-0.520952291185221,-0.609557319110732
"4072",4968.81731582363,3,87,3,"Public",NA,1.41354032299821,-0.511707034865179,-0.662190204894058
"4073",27691.38970183,4,75,3,"Car",15.5654991771042,1.10129515090692,-0.485131559580123,-0.608016439416372
"4074",47829.8895949406,4,57,4,"Public",NA,0.890074648016046,-0.454540142128302,-0.561501814667253
"4075",37658.5015960779,2,29,5,"Public",NA,1.33066804218489,-0.373685672367891,-0.736322343488969
"4076",46054.0546937789,2,36,5,"Public",NA,1.04050032513207,-0.434643942766164,-0.628526344030214
"4077",8525.69685281727,2,38,5,"Taxi",NA,2.04628652912543,-0.297110439139166,-0.860482876140024
"4078",19564.8335955719,5,78,3,"Public",NA,1.30385582788791,-0.432309735725234,-0.6963427662392
"4079",20977.5754067567,2,26,2,"Public",NA,1.88187337187549,-0.289872803793196,-0.84918326749082
"4080",36466.0494292395,5,33,1,"Public",NA,1.58551258542885,-0.27161441295248,-0.823289739609223
"4081",19585.6549396781,5,30,4,"Car",6.13079458731468,2.22682267532744,-0.195631872918929,-0.906544082634999
"4082",19104.9885161483,2,85,3,"Car",26.97967965795,1.11181848277469,-0.585650852433182,-0.515121299630679
"4083",71302.7214785583,4,26,3,"Taxi",NA,0.761287822639513,-0.377013018449071,-0.567639600449835
"4084",47271.1092429283,2,46,3,"Public",NA,0.920191698069777,-0.480766441363499,-0.550704389068716
"4085",6441.31994969663,4,87,4,"Car",17.0405742070723,1.43810425221329,-0.473135590614158,-0.695281819005461
"4086",16827.5456533842,2,27,3,"Public",NA,1.99988873641485,-0.277030208670115,-0.864310594988953
"4087",10998.2260305105,4,46,3,"Public",NA,2.03363976910982,-0.269377143594988,-0.869765377604416
"4088",176329.471874287,4,29,0,"Car",19.3207006718683,0.126659927981429,-0.277359543281274,-0.0317787651894103
"4089",15583.467070212,0,71,2,"Taxi",NA,1.2305861228086,-0.59171110214941,-0.545414028562227
"4090",49198.9641505132,0,44,4,"Taxi",NA,0.855212941109114,-0.54579463015858,-0.456500405945837
"4091",23561.9846970999,3,73,5,"Car",15.9577594219977,1.1606306308229,-0.503868123449537,-0.609429370148202
"4092",23770.0377170089,1,66,1,"Public",NA,1.1457707769822,-0.551419259591246,-0.561976912779454
"4093",31153.0011390143,2,28,1,"Public",NA,1.52708661257116,-0.343186055458314,-0.784679155277915
"4094",19933.3512805384,3,80,3,"Taxi",NA,1.16555114162555,-0.526625065721481,-0.591054008265446
"4095",39460.5176264592,2,68,2,"Taxi",NA,0.893168143904791,-0.553685620890281,-0.465241901472207
"4096",32593.7764092747,1,33,2,"Car",11.5488248965926,1.32371968688401,-0.416871743677955,-0.710094628863534
"4097",6771.19482152955,2,90,3,"Public",NA,1.30057484228913,-0.576039709422022,-0.580394051234785
